name,screen_name,description,followers_count,followers_count,friends_count,listed_count,favourites_count,created_at,location
Crys🌙🕷,crysmoonxo__,,313,313,337,0,52867,Sun Aug 26 04:33:47 +0000 2018,la luna
Cal,calqui33,,34,34,83,0,730,Wed Oct 09 23:13:01 +0000 2019,"LI, NY"
madz,mmmmmmmmadeline,,193,193,418,3,13861,Thu Dec 26 22:08:54 +0000 2013,"Auckland, New Zealand"
ᴎoiƚoM ʞᴎɒɿꟻ,lwandothelovely,Parody account. Artist.,475,475,366,1,18031,Sat Nov 02 09:13:19 +0000 2013,JHB / PTA
aviad,oklakebighead,goth luv,108,108,933,0,21627,Fri Sep 13 21:58:18 +0000 2019,
alexandria,alliepalmaa,scorpio.,280,280,283,0,7547,Tue Jun 03 20:16:48 +0000 2014,"San Diego, CA"
A̶ ̶D̶ ̶O̶ ̶L̶ ̶F̶,Cross_Bound,🅦 🅞 🅦 🅞 🅚,38,38,299,0,4919,Sun Apr 05 22:24:48 +0000 2015,North Korea
Jay.,DAMN_itsJAYLIN,Creating The Life We Want. FF. 🏁 friends only.,1424,1424,1124,7,29006,Sun Jan 17 19:15:52 +0000 2010,
abby ¨̮⋆♡,abbn0rmal___,"I took a deep breath and listened to the old brag of my heart. I am, I am, I am.",535,535,2563,4,66208,Sun Nov 02 22:08:08 +0000 2014,probably with cody
rifqi naufal,mrnbmnm,🇸🇬 🇲🇾 🇮🇩,846,846,3459,2,17457,Sun Apr 13 14:31:00 +0000 2014,
غانم بن نفل .,gnooshe,ارككل الأشياء ، تأتيك راكعهه.,32,32,344,0,38,Thu Jan 12 10:08:30 +0000 2012,
brandito,bpizington,it ain’t that bad,32,32,231,0,2459,Sun Feb 02 01:28:51 +0000 2014,"Placentia, CA"
banana 🪐,anayuyuwho,beautiful madness ⚡️,583,583,279,4,45283,Sun May 12 18:40:57 +0000 2013,"Anaheim, CA"
hailsragamuffshails,haileyfinesse,always trippin over shoelaces,377,377,439,1,7629,Sat Sep 01 17:15:02 +0000 2012,
brianna,pradabrii,😞,1340,1340,872,4,32042,Sun Mar 17 20:04:14 +0000 2013,Htx
BabySayyaaang,hannyizlya,Hot like samyang,8,8,642,0,2464,Sun Dec 13 02:58:35 +0000 2015,
korikayc 🦋,chunsterrr,(✿╹◡╹),70,70,189,0,12564,Thu Feb 09 22:44:14 +0000 2017,
konohoemaru ʕง•ᴥ•ʔง ♡,sensitivesenshi,"✿~~ sharp like an edge of a samurai sword ~~✿ jazz personality, G mentality | UT19 | black & viet | 23 | pro-black and loud about it",631,631,777,6,82011,Sat May 30 03:23:06 +0000 2009,"austin, tx"
🦂,bernieoftexas,Comin’ through cozy • (天) • SATX,336,336,367,1,5931,Mon Nov 23 23:41:10 +0000 2009,
ranellyy🧚🏼‍♂️✨,cumquat408,20 / hondureña / scorpio / lg(b)tq,1713,1713,815,0,17617,Mon May 04 00:00:43 +0000 2015,bay area 
Chïhuahua Kïng,mund_ogh,"YOUR children may be comitting an evil act of heresy directly against God, and ALL of the major teachings of every religion, including satanism and PAGANISM!!!",169,169,467,0,12779,Wed Feb 11 02:20:20 +0000 2015,
ً,lowfyi,not a fan,81,81,290,0,5079,Wed Jul 12 23:36:25 +0000 2017,
haydee,geiryx,latina teen fucked raw by life’s throbbing hardships (MESSY),104,104,418,0,13457,Wed Aug 03 03:44:14 +0000 2016,541
briony,brionysped,uwu,961,961,1149,8,86408,Sat Sep 04 18:42:11 +0000 2010,
juhbruh,yougoodbruh,Keep it Goofy | follow my snap @spookmydook,148,148,261,0,22180,Mon Jul 05 20:00:55 +0000 2010,
____,molllymels,beat me,626,626,561,3,8458,Wed Feb 27 00:08:01 +0000 2013,
laura,lauravillac_,,20,20,304,0,7304,Fri Oct 05 05:26:41 +0000 2018,
zakiya,zakiyaedwards,,267,267,351,3,38014,Fri Aug 28 18:59:08 +0000 2015,"White Plains, NY"
J 🦂,lebronjamies_,jollibae 🇵🇭 | she/her | on the verge of becoming a saweetie stan account,1089,1089,1161,2,62074,Wed Mar 18 20:25:41 +0000 2015,PHX
dp,48motion,@bugginradio 🐣 he/him,607,607,4211,1,48835,Mon May 04 01:31:54 +0000 2015,
remy,raelisn,,48,48,188,0,12923,Thu Dec 27 09:37:04 +0000 2018,where the weastern road flows 
justin,IiIacboy,,184,184,187,0,12875,Sat Apr 09 08:20:23 +0000 2016,nyc
Caden,ChoiCaden,Hi,64,64,94,0,2075,Wed Jun 12 20:58:11 +0000 2019,"Los Angeles, CA"
Ulala,ulalagirl_,just a girl. instagram https://t.co/hJDWIZa0vv blog https://t.co/gRG46WuR0I,7541,7541,473,26,3706,Fri Sep 18 21:51:20 +0000 2009,"New York, USA"
nghi b. vu🌿,nghihexd,norcal gal,160,160,188,1,9753,Sat Feb 21 06:38:55 +0000 2015,CALI
Glo Boy Mando 🥑,Yo_Its_Armando,CSUEB| ΣΔΥ| Ig:wavey_mando,682,682,632,1,5012,Mon Jun 03 23:38:37 +0000 2013,Arely
z,discretings,,5,5,583,0,3495,Wed Jan 13 07:20:39 +0000 2016,United States
i dont really use this one anymore,dasonperiana,,126,126,271,0,9933,Wed Aug 17 13:49:55 +0000 2016,"Santa Barbara, CA"
Synatra,SynatraBeatz,"🎹Beatz | 📬Biz Email : synatrabeatz@gmail.com
https://t.co/N6prWIAkCp",2212,2212,3356,19,103551,Tue Nov 03 02:14:00 +0000 2015,vancouver
Dalton,9ALT0N,,31,31,315,0,21,Tue Jun 18 23:01:03 +0000 2019,
Isaac Vargas,isaacxiv_,"Denver, CO. | BA: Journalism, Political Science | University of Denver 2020",193,193,492,0,8628,Thu Mar 30 08:39:36 +0000 2017,"Denver, CO"
KILO,KILOHEAVY,BOOKINGS + INQUIRIES - kiloheavymgmt@gmail.com,539,539,371,3,28863,Fri Sep 25 07:21:33 +0000 2009,SINK OR SWIM ☏
McNut,mcnuttsakk,Add a bio to your profile,35,35,142,0,2353,Mon Oct 01 03:43:33 +0000 2018,"Los Angeles, CA"
cabin 🍒,isladecalvin,indecisive and lost in a dream,29,29,845,1,48304,Thu Nov 10 23:17:44 +0000 2016,20 he/him♓️ bay area
MER•Ci BEAU•COUP🌟,dojamateo,el chrome boy,241,241,355,0,2744,Sat Aug 04 01:54:44 +0000 2018,camp
Alx 4H,alexandervillla,stay golden ponyboy,205,205,234,1,40658,Sun Aug 28 16:28:25 +0000 2016,"Arizona, USA"
☁️,paraskumembiru,perfecto miserable,193,193,187,0,1492,Thu Aug 21 15:25:56 +0000 2014,
sal,coachellafrogs,hehe,340,340,252,1,58485,Tue Oct 01 23:43:42 +0000 2013,"San Diego, CA"
J,JuxeDaily,I’m clumsy..,28,28,793,0,5011,Thu Oct 20 02:29:13 +0000 2016,
Eman,e_arshh,here for the memes👁👄👁,90,90,270,0,18456,Sat Aug 12 18:20:03 +0000 2017,"Michigan, USA"
♡+* 𝖇𝖎𝖌𝖉𝖆𝖉𝖉𝖞𝖑𝖊𝖝𝖚𝖘*+♡,dhscoikon,it’s 𝖘𝖊𝖉𝖚𝖘𝖆 𝖑𝖆 𝖋𝖆𝖊𝖗𝖎𝖊 to you niggas 💅🏾| Jupiter stan ♐️|,135,135,1233,0,2082,Sun Aug 03 15:39:15 +0000 2014,🧚🏾
chelsea ♡,iieaaeslehc,♎︎ :(,760,760,1227,0,73354,Wed Jul 12 08:13:07 +0000 2017,"San Antonio, TX"
Gabrielle Williams,GibbyP1998,Gibby 🤠 UT’21 🤘🏽,10,10,20,0,788,Tue Feb 26 02:10:04 +0000 2019,
★·.·´¯`·.·★ ᴊᴀᴅᴇ ★·.·´¯`·.·★,labrinthworm,multifaceted person|| she/her. BERNIE 2020 NOT ME US,251,251,280,0,40468,Sat Feb 01 17:37:04 +0000 2014,"Corpus Christi, TX"
chiggy chune,jiggyjune1,,110,110,382,0,6050,Fri Feb 03 09:18:44 +0000 2017,"California, USA"
mina,arminakg,"love, and love more | 🇵🇭🇺🇸 | she/her",252,252,352,6,39968,Mon Dec 08 00:27:38 +0000 2014,"Las Vegas, NV"
El Dad,daddyrodd,angel / ānjəl / (n) • a child of god foshooo,369,369,511,1,36783,Sun Aug 25 18:50:48 +0000 2013,SoCal
kat🌻,hey1tskat,,70,70,62,0,277,Sun Aug 21 21:45:44 +0000 2016,"Anchorage, AK"
mya🐛,petition4sleeps,@fairysmuse,147,147,324,1,8574,Tue Jul 30 09:50:23 +0000 2019,
🧦,mryscl,,136,136,301,2,3084,Wed Jan 08 04:15:32 +0000 2014,
Lou Hogans,lou_hogans,,37,37,114,0,3358,Sun Dec 18 16:35:12 +0000 2016,somewhere minding my business
ᴇʟɪᴢᴇ🦋,celineelize,second acc,80,80,603,0,26764,Tue Jan 08 06:24:11 +0000 2019,Aruba
Gerardo Gonzalez,gonzmonz,click da link for guud music,129,129,157,0,673,Mon Jun 25 19:31:11 +0000 2012,
Miyaya🌹,yungmer15,Hi @jordanpeele Stream #PARAMI ||21|| Chicano🇲🇽,73,73,287,0,46941,Sat Oct 20 19:42:35 +0000 2018,"Texas, USA"
daniel,viagra_dealer,idk what to put i’ll come back later,35,35,456,0,6517,Tue Feb 19 07:36:39 +0000 2019,all of them
steph,stxphanierh,stop drop and roll won’t work in hell,150,150,428,0,9484,Mon Apr 09 04:55:59 +0000 2018,
g,seesalittle,digital artist. wedding photographer.,2079,2079,584,9,25042,Fri Feb 03 04:13:36 +0000 2012,"Portland, OR"
grey sweatpants,poppers4charity,remind me of your name again,579,579,1092,6,14310,Fri Mar 27 01:13:16 +0000 2009,"Seattle, WA"
brendahh,hushbabyyy,mhmm,243,243,168,0,5818,Wed Mar 27 01:46:42 +0000 2013,
mitchell,cyberfamine,loveonline/familypet.  love yourself and let others love you. https://t.co/51OVYLxzZl,2364,2364,738,1,15562,Mon Mar 04 23:31:43 +0000 2019,"Brooklyn, NY"
luckyassme,rHyBreadd,⚰️ MU$TY BOYZ ⚰️ TOUR MANAGER ⚰️ BEST FRIEND ⚰️,1181,1181,537,6,7530,Wed Aug 05 05:41:48 +0000 2009,EVERYWHERE BUT NOWHERE
verenice,VereCabanas,a life with a little less what if’s,388,388,423,1,3708,Thu Oct 27 00:31:53 +0000 2011,Colorful Colorado 
SaitamaSensee,SaitamatheGod,,83,83,1882,0,27049,Thu Apr 06 15:26:01 +0000 2017,"Troy, NY"
مُـتَأنّـقْ,wshwishni,أناملي تقوم بما يقوم به لساني وقلبي...,40,40,194,0,67,Wed Jun 03 05:18:13 +0000 2015,"saudia , khobar"
bella thee noche,scintilla_is,"a bitch, a lover || IG: @sc.ntilla",35,35,84,0,2015,Thu Oct 10 13:39:24 +0000 2019,
michael,michaelwashh,@debnever / @ntslive,2045,2045,417,23,9920,Mon Jul 20 13:10:01 +0000 2009,"Los Angeles, CA"
jorge,jorge04786,"Photographer/Producer from the RGV @jorge.png_ on Instagram for my photo discography. no music out, atm ♨️ jorge04786@gmail.com",103,103,334,0,1984,Fri May 01 21:43:46 +0000 2015,Texas
Tymia Phat.,tymiaphat,yo,712,712,811,0,51245,Fri Dec 14 23:39:44 +0000 2012,Iron throne
a,cestanagoretti,futurebound,1223,1223,887,8,73523,Fri Dec 25 22:10:16 +0000 2015,
Aaron Satin,AsAtrockey,🏀🏀🏀,387,387,357,0,478,Wed Nov 02 20:53:44 +0000 2016,Hoop
she better go eat that spaghetti,jjadore_j,,52,52,317,1,25522,Sun Oct 15 00:03:52 +0000 2017,
geonovah 🐺,geonovahvbmg,1996. check the link for my music. 🤟🏾 COOL 40 STREAMING EVERYWHERE!,1595,1595,504,5,16326,Sat Nov 12 19:28:12 +0000 2011,he/they
sam ♡,suhmanthughh,,532,532,638,1,19178,Sat Oct 28 20:40:38 +0000 2017,"Los Angeles, CA"
Desii💫,peppydesi,FSU ‘23,176,176,204,0,12218,Wed Aug 15 04:54:08 +0000 2018,"California, USA"
gracie 💫,graciieee23,,232,232,200,0,1250,Mon Dec 10 04:22:15 +0000 2018,
no matter,omittabe3,,9,9,72,1,990,Fri Nov 23 17:54:07 +0000 2018,
Moon Maidenn,imagrower1234,My name is Elijah,138,138,409,0,3120,Sat Jul 15 17:03:35 +0000 2017,Your moms house
sick boi,confvsedlolita,"yeah its me, dont cream your pants",435,435,416,0,6437,Wed Sep 26 14:28:15 +0000 2018,stn mtn
brigitta,clbnwrld,,178,178,400,3,12911,Sun Apr 10 18:49:19 +0000 2016,estonia
k 🏳️‍🌈,kryy_stall,,179,179,661,0,31762,Sun Jan 15 20:00:18 +0000 2017,"California, USA"
Ben,Benadorno,huh,257,257,333,0,12364,Wed May 30 23:12:07 +0000 2012,"Lathrop, CA"
isabella terrazas,izzyterr,it's pronounced her ass is with a t,41,41,139,0,52,Mon Jun 10 01:13:18 +0000 2019,
aris,heiressssssss,🏚,87,87,182,0,4126,Wed Mar 13 19:17:46 +0000 2019,
SELENA,selnthecity,small titties but my heart big,101,101,214,4,10137,Fri Mar 06 19:29:59 +0000 2015,"chicago, il."
♡¥☆•*,lil_titz,nothin to see here     ʕ•̫͡•ʔ ♡@afrodeeziach♡,169,169,132,0,10892,Tue Oct 16 00:14:55 +0000 2012,🗿
Anthony Orozco,Aaanntttt,,215,215,179,0,2132,Sun Jan 08 08:05:21 +0000 2017,
lance,lancesalcedo_,,137,137,119,2,2296,Wed Feb 05 05:02:57 +0000 2014,"Tokyo-to, Japan"
Tabitha stan account,sandiacontajin,garbanzo bean enthusiast ヽ༼ ͡☉ ͜ʖ ͡☉ ༽ﾉ Ⓥ,2308,2308,1782,17,83716,Sat Nov 26 22:56:48 +0000 2016,
The Chosen One,teahmack,run it up,270,270,640,1,4215,Mon Aug 10 23:23:37 +0000 2015,Narnia
𝔬𝔷𝔦𝔬𝔪𝔞,ozisworld,idiot sandwich | NYU,235,235,229,0,14792,Thu Nov 20 01:48:50 +0000 2014,
lil filipinx gumdrop,DjKingMarie,The Prelude OUT NOW!,2012,2012,852,11,21031,Thu May 05 06:39:20 +0000 2011,c h i c a g o
victoria,notwoaahvicky,nineteen 🇲🇽,23,23,128,0,455,Wed Nov 13 04:37:01 +0000 2019,"Los Angeles, CA"
มอนิก้า🦋,wasianmo,UCLA🌹🥮she/her,181,181,247,0,39752,Thu Jan 18 23:39:39 +0000 2018,"California, USA"
ohThatsCrAZy,zestygorls,just a couple of gorls,4,4,139,0,547,Thu Apr 11 07:30:40 +0000 2019,
Agustin Nery,AgustinNery2,,28,28,54,0,4472,Thu Oct 25 00:49:21 +0000 2018,"Pomona, CA"
sereney,mayostainz,lol,25,25,329,0,5150,Wed Nov 30 00:12:49 +0000 2016,arizona
𝔎𝔞𝔰𝔞𝔦 ^ - ^,rainbxwmxnkey7,Brian❤️,42,42,129,0,17373,Fri Apr 26 01:52:58 +0000 2019,
Alvaro ♱,jayyrcarrillo,UTI • 19,200,200,441,0,3980,Thu Jul 16 10:35:51 +0000 2015,714
Sammy is “Groovy”,foolyqt,wannabe popstar,218,218,639,1,86407,Tue Apr 01 00:45:09 +0000 2014,"OKAGA, CA "
𝐀𝐥𝐞𝐣𝐨༄,papaguaam,omega lvl mutant,74,74,318,0,1211,Wed Jul 10 09:57:14 +0000 2019,"Kahului, HI"
raquel❤️,lilspicc,,756,756,606,5,173529,Sat Sep 22 00:43:51 +0000 2012,"Maryland, USA"
YoungThickDick,Guztotheman,Not Ur Average Short King 😌,61,61,217,1,1747,Mon Nov 30 04:50:28 +0000 2015,"Las Vegas, NV"
Maddiana,_simply_maddy_,👻: simply_maddy14,129,129,267,0,8498,Tue Aug 16 20:39:43 +0000 2016,"Brawley, CA"
222,stricttlyclitly,don’t trip.,134,134,325,0,17760,Mon Dec 30 04:58:34 +0000 2013,"California, USA"
Erick Quiñonez,Quinonez_Erick,,223,223,1258,0,29290,Sat Jan 07 20:53:02 +0000 2012,5 1 3
Kav,tekavmusic,I cook up lyrics then I wrap them shits  | ig: tekavmusic l,743,743,616,0,4965,Sun Jul 24 05:35:48 +0000 2011,Ya Muthas Box
🍑,nunyab1dnezz,,40,40,44,0,8694,Wed Nov 14 03:00:56 +0000 2018,
.,__JO1999,ig:fuckj0anna,645,645,339,13,37558,Wed Apr 01 23:20:06 +0000 2015,
gillian (◕﹏◕✿),gilliansyzrp,20. being great w/ my lavender,2318,2318,1714,5,54795,Thu Oct 17 22:07:52 +0000 2013,iē
jade is thee name ♉️,jadenotjaduhh,,53,53,330,0,50925,Tue Oct 02 08:09:44 +0000 2018,
why me,njjllk,feminist.,239,239,532,1,1693,Sat Apr 21 22:30:50 +0000 2018,
🍀,pat_reeks,,878,878,504,0,10353,Sat Jan 06 18:49:27 +0000 2018,LA
killian,floral_grey,is this heaven ? / @pooorlenore,167,167,242,5,3933,Tue Aug 28 23:08:04 +0000 2012,
ᴿᴬᵞᴹᴼᴺᴰ ᴼᴿᵀᴵᶻ,raymondortizz,,141,141,662,0,41948,Tue Sep 16 23:40:56 +0000 2014,
mel the wallflower . 🐉,luvcidprincus,im the mentally illest 😌,220,220,442,0,39456,Tue Jan 29 04:42:44 +0000 2019,in my head 
Sensei,senseigregg,/Artist/,288,288,318,1,10702,Fri Oct 29 01:10:50 +0000 2010,"California, USA"
Yourfavetasha✨,yourfavetash,🤍 you will never miss out on what is meant for you ✨🙏🏼,225,225,240,0,6644,Wed Dec 06 02:41:02 +0000 2017,
gavïn,gavinholsitne,,133,133,503,0,8002,Sat Jan 25 06:10:15 +0000 2014,
ali,assleychews,,1651,1651,551,1,9715,Fri Sep 11 01:09:14 +0000 2015,gone
riah,Mteaszy,Independent & Outspoken ♐️ #BLM,771,771,400,12,95448,Sun Apr 28 19:23:50 +0000 2013,CA ✈️ ATL
Elsa,elsainfante1995,hello.,67,67,260,0,17008,Sat Jul 27 16:24:27 +0000 2013,
ethan cullen,6komori6,kunt grease,508,508,948,1,24808,Fri Dec 11 02:02:25 +0000 2015,Orlando fl
barla,carla_vx,💖💜💙,1066,1066,2296,6,66995,Tue Nov 04 19:43:54 +0000 2014,"Orlando, FL"
lani 🦋,aulanimitchell_,✰ . ✰,18987,18987,826,271,206988,Tue Mar 26 05:26:55 +0000 2013,
nikki 🌙,bongwaterboba,★ baby hotline ★ she/they ★,150,150,193,0,51445,Thu Jun 27 22:18:51 +0000 2019,♡11.13.2019
Hayden,thecreative_15,what color was the cat? #Trump2020 @christinaadean❤️51519☀️,458,458,758,0,8037,Sat Nov 12 16:56:47 +0000 2011,"Over here , TX"
Dionne🦒,dionne_osorio,20 | CSUSB,279,279,188,0,9077,Sat Jul 06 08:18:50 +0000 2013,
Gbradley1998,gbradley1998,,159,159,948,1,11802,Tue May 20 00:24:36 +0000 2014,
🇯🇵alex_alex🇺🇸,dukfirever,,85,85,1414,0,6477,Sun Aug 10 00:24:14 +0000 2014,Somewhere 
Jacob Lampros,LamprosJacob,photographer :o,116,116,138,0,4865,Sun Feb 24 10:05:46 +0000 2019,"Las Vegas, NV"
Lydiaa Ivonnee,lydiaivonne_,,441,441,911,0,19893,Thu Sep 13 09:49:43 +0000 2012,
DK Andretti 🏎,Kirkland130,14 Karat Gold Slum Computer WiZrd,563,563,911,0,17317,Wed May 18 21:39:18 +0000 2011,"Kansas City, MO"
t h o m a s j o r d a n 🏴‍☠️,hithomasjordan,🥀 MY EX STACY 🥀 5.15.2020,290,290,238,1,15219,Fri Jan 13 03:05:28 +0000 2017,
sexc0barmaniii,tejililhee,carti I wanna go to pluto +****🦋,86,86,287,0,17354,Sat Apr 01 15:13:21 +0000 2017,United States
libra,draggedtoshore,19. ✧･ﾟ: *✧･ﾟ: (ꈍᴗꈍ)ε｀*) :･ﾟ✧*:･ﾟ✧,226,226,213,1,1730,Wed May 01 04:48:56 +0000 2019,
spoon,spencertr0p,I’m only here for classic rock stan twitter,41,41,128,0,2340,Fri Jun 08 03:27:51 +0000 2018,"Seattle, WA"
jovani ㄣ⃒ ◟̽◞̽,jobies_,DePaul Alumni '20 | MIS | 🇲🇽,831,831,439,2,25288,Mon Jun 13 19:40:35 +0000 2011,"Santiago Papasquiaro, Durango"
a🥯,angee1a,( ˘ ³˘)♥,82,82,128,0,2940,Sat Oct 21 03:11:12 +0000 2017,
Alicia DaCruz,dacruzalicia,,143,143,134,0,525,Wed Jul 22 19:38:55 +0000 2015,
:),x_jezell,,292,292,630,0,5188,Fri Jul 29 17:20:40 +0000 2016,Find me 
charles,baaarles,smoke heaven,52,52,261,0,1908,Sat Jul 20 20:58:36 +0000 2019,long beach to xan jose
Mr. 20-something,banana_papi,degrassi stan till the day I die✊🏾,168,168,864,0,21496,Tue Jan 30 14:13:24 +0000 2018,
Javi,javigonz98,keyla peña ❤️,357,357,554,1,1975,Fri Jun 06 20:18:38 +0000 2014,stx 
༺♥༻,4NTHONYYYY,,117,117,569,0,7817,Tue Feb 28 00:17:29 +0000 2017,"Los Angeles, CA"
𝕶𝖊𝖓𝖟𝖎𝖊 🔮,lilcapricornbby,♡ SAD! ☁️ ♡✨🌙,781,781,3140,2,9481,Sun Jan 15 04:26:58 +0000 2012,slc
pp,LEXSTHIGH,,16,16,133,0,2915,Tue Nov 14 00:41:12 +0000 2017,Tilted Towers
nae,shehitdenaenae,#blacklivesmatter,85,85,112,0,11768,Sat Jan 20 06:39:59 +0000 2018,california
carson,scrabbby,@illinnusa  $carsonblaze9 @cashapp,564,564,276,3,27282,Thu Feb 20 05:03:57 +0000 2014,"Sacramento, CA"
Dame ⚒,MacaDamian40,IHSV 🌎,973,973,1139,6,64743,Mon Jul 11 00:05:55 +0000 2011,"Anywhere but Barstow, CA"
anj,_aannnjjj_,ucla,238,238,216,0,1759,Mon Nov 17 03:35:25 +0000 2014,
Mook,tylersinclair42,Call me Mook,23,23,329,0,106,Wed Jan 15 01:15:05 +0000 2014,"Stafford, VA"
✨ քմɾքӀҽ çɾąվօղ ✨,NVTURXL,"your shenanigans are unacceptable, but we’ll allow it for now. picture in my header shot by me 😁",31,31,401,0,16253,Mon Sep 19 05:36:05 +0000 2016,eating a dinner roll
josh,j6shu4,,51,51,96,0,1406,Sun May 19 15:37:07 +0000 2019,Squidward Community College
AMELIA,ameliavvelez,,291,291,90,2,4014,Sun Apr 24 21:17:14 +0000 2016,"New York, NY"
𝔭𝔥𝔞𝔫𝔱𝔬𝔪 𝔪𝔢𝔫𝔞𝔠𝔢,sckdxgdevd,"so fuck you, and fuck this ♰ icon by unxxi",21,21,212,0,11009,Sun Apr 10 03:15:39 +0000 2016,
🥨🍫Sarah w/ da Snacks 🍫🥨,SarahJMontoya,"The Albuquirkiest, NM ✈️ Los Angeles, CA                                                          BEYOND WONDERLAND 🔜",302,302,446,4,14770,Sun Mar 06 01:20:46 +0000 2011,
brandon,BrandonCruisee,,161,161,211,1,27877,Thu Jul 02 06:25:06 +0000 2015,call me after midnight
Έρως,genderempty,"😔
they/them",76,76,420,1,19569,Thu Oct 06 02:26:04 +0000 2016,"Kansas, USA"
Alejandro,Alejandrobnilla,,652,652,162,4,12261,Sun Jan 22 01:29:29 +0000 2012,w/ Jen♡
TB69🥀,TB6914,,4,4,58,0,1687,Thu Apr 18 18:19:37 +0000 2019,
☆ sky⁷ | nsfr ☆,daeguslyme,#TAEHYUNG: these bitches love sosa,433,433,992,7,41272,Sun Jun 09 16:23:49 +0000 2019,she/her
j,velveja,,69,69,348,0,5060,Tue Mar 28 23:09:18 +0000 2017,
christianity,xtiqn,,30,30,355,0,9103,Sun Sep 16 07:05:14 +0000 2018,bushrave
Pat⁷ 's namjooning🌿,baybekoya,"Joonie . that's it, that's the bio 🥺
(If you want to be friends or just talk, feel free to dm me ☺🌺)",740,740,2447,10,72847,Sat Jul 22 16:54:25 +0000 2017,collecting flowers
𝔪,mdltlovesyou,,183,183,219,0,60837,Thu Jul 06 21:06:27 +0000 2017,
Henry,Hennrrryyyy,please,215,215,233,3,10030,Wed Aug 09 22:58:14 +0000 2017,"Palmdale, CA"
ラトレル,Trzlly,I write Checks not Tragedies.,195,195,194,0,8461,Mon Dec 01 05:40:27 +0000 2014,DMV
adriana,ISTHATADRIANA,"actually, mfs bring guns in their car all the time. - hazel london. 🌈✨yes im lesbian. logan💛",85,85,1172,0,3692,Mon Oct 23 16:17:54 +0000 2017,"Chicago, IL"
Churo,iamchuro,“There ain’t no almost” ~ Vin Diesel,75,75,301,0,3246,Mon Feb 19 21:30:39 +0000 2018,"San Diego, CA"
lorena,_fuentes_lorena,,294,294,202,0,28103,Mon Apr 30 01:48:04 +0000 2012,
dawson,davvson,i love lauren.,247,247,242,0,14816,Sun Jul 24 03:54:53 +0000 2011,htx
Holly Alvarado,holliscooo,25-yr old journalism major & ur local music plug. i like to slap da bassss 💽 🌎 🇲🇽 💫 writer for @altangeles_ & @beyondthecommons,136,136,350,0,3127,Sun Apr 26 17:58:05 +0000 2015,"Los Angeles, CA"
CP,Nelson17Carter,UC '22 Insta/Snap: @pcarternelson food enthusiast,670,670,360,1,1679,Wed May 14 14:31:23 +0000 2014,
laura ᕦ(ò_óˇ)ᕤ,ellethebelll,‧͙⁺˚*･༓☾ it’s gonna b a bumpy ride ☽༓･*˚⁺‧͙ TTU,483,483,553,2,9525,Fri Sep 26 23:22:37 +0000 2014,"Dallas, TX"
simpoligist,laaalowww,socially antisocial,551,551,562,2,7723,Sat Feb 08 02:51:08 +0000 2014,
Sahib🎭,DhliwalSahib,smutty,185,185,326,0,2277,Tue Oct 24 03:36:06 +0000 2017,
lame lynn 🚂,edllynn,"oh yeah, totally",193,193,213,1,23458,Sun Nov 20 03:13:14 +0000 2016,after hours
King of the Hill,Ksimzz_,,13,13,230,0,2497,Sun May 27 16:06:12 +0000 2018,"Florida, USA"
sickarus,cauliflowrnose,🤧🤮😷,53,53,431,0,8076,Sat Sep 29 01:22:21 +0000 2018,"Chicago, IL"
“ mia mor “,meyuhsilva,wassup,204,204,270,2,18477,Sun May 27 04:32:30 +0000 2018,"California, USA"
trinity🧃,trinitykaseyy,,69,69,194,0,7362,Sun Sep 25 00:19:24 +0000 2016,
Nat Queen Cole,thundercat_nat,,201,201,210,0,877,Thu Nov 12 03:59:22 +0000 2015,
Ayanna.J🦋,lilmelaninangel,22.🦋333🦋 ayannacosmetics@icloud.com,3245,3245,2599,5,48769,Mon May 21 06:59:23 +0000 2018,"Houston, TX"
gabby,gabrieIIex,🪐,382,382,296,1,34170,Fri Jul 25 23:29:24 +0000 2014,
Logan Morrow,loganmorrow_,mines at y:12,86,86,219,0,1030,Sun Oct 19 21:13:53 +0000 2014,"Colorado, USA"
gio,fucgio,my face when i’m tried for 3 counts of identity theft,246,246,1130,4,46359,Thu Feb 19 20:15:18 +0000 2015,North Carolina
nobody,scumboysteve,creator,67,67,110,0,899,Thu May 16 01:18:41 +0000 2019,
allyza,Allyzacaoile,,317,317,312,4,9980,Wed Apr 15 05:23:43 +0000 2015,"Los Angeles, CA"
